PlayerId, SystemConfiguration, NumberOfGoals, NumberOfOperatorsPreCompilation, NumberOfPredicatesPreCompilation, NumberOfOperatorsPostCompilation, NumberOfPredicatesPostCompilation, NumberOfObservationsInput, NumberOfPlayerActionsTaken, Runtime, PlanRecognitionPrecision, PlanRecognitionRecall, PlanRecognitionF1Score, PlanRecognitionLevenshteinDistance, GoalRecognitionPrecision, GoalRecognitionRecall, GoalRecognitionF1Score, GoalRecognitionLevenshteinDistance
565023544, Baseline, 26, 14, 15, 641, 706, 1, 1, 1852.599, 0.156862745098039, 0.0540540540540541, 0.0804020100502513, 498, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 642, 708, 2, 2, 554.263, 0.130434782608696, 0.0405405405405405, 0.0618556701030928, 527, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 644, 710, 3, 3, 572.171, 0.12, 0.0405405405405405, 0.0606060606060606, 524, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 647, 712, 4, 4, 570.343, 0.134615384615385, 0.0472972972972973, 0.07, 520, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 651, 714, 5, 5, 606.771, 0.12962962962963, 0.0472972972972973, 0.0693069306930693, 510, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 656, 716, 6, 6, 803.69, 0.131147540983607, 0.0540540540540541, 0.076555023923445, 500, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 662, 718, 7, 7, 791.285, 0.129032258064516, 0.0540540540540541, 0.0761904761904762, 500, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 669, 720, 8, 8, 683.66, 0.216666666666667, 0.0878378378378378, 0.125, 490, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 677, 722, 9, 9, 5519.926, 0.111111111111111, 0.0405405405405405, 0.0594059405940594, 495, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 686, 724, 10, 10, 34486.609, 0.209677419354839, 0.0878378378378378, 0.123809523809524, 478, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 696, 726, 11, 11, 36922.533, 0.209677419354839, 0.0878378378378378, 0.123809523809524, 478, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 707, 728, 12, 12, 40402.815, 0.181818181818182, 0.0675675675675676, 0.0985221674876847, 505, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 719, 730, 13, 13, 59655.882, 0.163934426229508, 0.0675675675675676, 0.0956937799043062, 485, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 732, 732, 14, 14, 64407.763, 0.174603174603175, 0.0743243243243243, 0.104265402843602, 478, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 746, 734, 15, 15, 72696.651, 0.121212121212121, 0.0540540540540541, 0.0747663551401869, 485, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 761, 736, 16, 16, 100053.15, 0.225806451612903, 0.0945945945945946, 0.133333333333333, 469, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 777, 738, 17, 17, 159508.119, 0.206349206349206, 0.0878378378378378, 0.123222748815166, 471, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 794, 740, 18, 18, 186824.175, 0.149253731343284, 0.0675675675675676, 0.0930232558139535, 453, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 812, 742, 19, 19, 255792.708, 0.194029850746269, 0.0878378378378378, 0.12093023255814, 458, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 831, 744, 20, 20, 330853.131, 0.238805970149254, 0.108108108108108, 0.148837209302326, 472, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 852, 746, 21, 21, 432850.213, 0.134328358208955, 0.0608108108108108, 0.0837209302325582, 458, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 874, 748, 22, 22, 456245.739, 0.132352941176471, 0.0608108108108108, 0.0833333333333333, 453, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 896, 750, 23, 23, 266250.99, 0.271428571428571, 0.128378378378378, 0.174311926605505, 478, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 920, 752, 24, 24, 301924.82, 0.194444444444444, 0.0945945945945946, 0.127272727272727, 470, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 944, 754, 25, 25, 346867.712, 0.106666666666667, 0.0540540540540541, 0.0717488789237668, 453, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 970, 756, 26, 26, 449523.778, 0.150684931506849, 0.0743243243243243, 0.0995475113122172, 457, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 996, 758, 27, 27, 758439.664, 0.185185185185185, 0.101351351351351, 0.131004366812227, 433, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1024, 760, 28, 28, 950431.982, 0.209302325581395, 0.121621621621622, 0.153846153846154, 421, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1052, 762, 29, 29, 963078.055, 0.120481927710843, 0.0675675675675676, 0.0865800865800866, 430, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1081, 764, 30, 30, 1043472.128, 0.170454545454545, 0.101351351351351, 0.127118644067797, 420, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1111, 766, 31, 31, 772201.897, 0.186813186813187, 0.114864864864865, 0.142259414225941, 418, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1142, 768, 32, 32, 844562.208, 0.236559139784946, 0.148648648648649, 0.182572614107884, 419, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1174, 770, 33, 33, 622197.655, 0.184782608695652, 0.114864864864865, 0.141666666666667, 422, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1207, 772, 34, 34, 359431.383, 0.112359550561798, 0.0675675675675676, 0.0843881856540084, 435, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1241, 774, 35, 35, 418478.629, 0.153846153846154, 0.0945945945945946, 0.117154811715481, 439, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1276, 776, 36, 36, 443915.127, 0.178947368421053, 0.114864864864865, 0.139917695473251, 438, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1312, 778, 37, 37, 1200790.769, 0.184210526315789, 0.141891891891892, 0.16030534351145, 420, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1350, 780, 38, 38, 867547.429, 0.155172413793103, 0.121621621621622, 0.136363636363636, 398, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1388, 782, 39, 39, 1743530.704, 0.182608695652174, 0.141891891891892, 0.159695817490494, 416, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1427, 784, 40, 40, 2545727.928, 0.151260504201681, 0.121621621621622, 0.134831460674157, 416, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1467, 786, 41, 41, 3439143.037, 0.131147540983607, 0.108108108108108, 0.118518518518519, 414, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1508, 788, 42, 42, 3408595.234, 0.144, 0.121621621621622, 0.131868131868132, 402, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1551, 790, 43, 43, 3768985.1, 0.181818181818182, 0.135135135135135, 0.155038759689922, 426, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 1595, 792, 44, 44, 3807281.321, 0.173228346456693, 0.148648648648649, 0.16, 412, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1640, 794, 45, 45, 4095971.626, 0.136752136752137, 0.108108108108108, 0.120754716981132, 423, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1686, 796, 46, 46, 4497793.778, 0.151260504201681, 0.121621621621622, 0.134831460674157, 421, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1733, 798, 47, 47, 5217209.519, 0.127118644067797, 0.101351351351351, 0.112781954887218, 435, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1781, 800, 48, 48, 5922911.748, 0.103174603174603, 0.0878378378378378, 0.0948905109489051, 433, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 1829, 802, 49, 49, 6399616.579, 0.137096774193548, 0.114864864864865, 0.125, 429, 0.333333333333333, 0.5, 0.4, 11
565023544, Baseline, 26, 14, 15, 1879, 804, 50, 50, 5815005.696, 0.148936170212766, 0.141891891891892, 0.145328719723183, 416, 0, 0, NaN, 10
565023544, Baseline, 26, 14, 15, 1930, 806, 51, 51, 5717739.197, 0.168, 0.141891891891892, 0.153846153846154, 409, 0.333333333333333, 0.5, 0.4, 11
